customer_id,name,governorate,contract_type,tenure_months,consumption_kwh,monthly_charges,payment_arrears,complaints_count,meter_reading_issues,fraud_flag
EGY00044944,أحمد الجمال,الفيوم,حكومي,38,2355.52,1952.22,0,0,0,0
EGY00044945,زينب حسين,كفر الشيخ,صناعي,20,3011.15,2937.07,2,0,0,0
EGY00044946,هشام سالم,البحيرة,حكومي,20,2690.35,2248.86,0,0,1,0
EGY00044947,يوسف علي,السويس,سكني,38,566.05,421.02,8,0,0,0
EGY00044948,زينب الجمال,الوادي الجديد,تجاري,16,56.75,66.81,0,0,3,1
EGY00044949,محمد نصر,البحر الأحمر,سكني,120,451.31,324.96,1,0,0,0
EGY00044950,ماجد السيد,جنوب سيناء,سكني,11,668.37,530.96,8,0,0,0
EGY00044951,رنا حسين,الجيزة,تجاري,1,963.96,1199.05,0,0,0,0
EGY00044952,محمود حسين,مطروح,سكني,16,891.82,617.13,5,5,0,0
EGY00044953,أحمد خليل,شمال سيناء,سكني,45,104.65,141.16,0,0,0,0
EGY00044954,إبراهيم الجمال,الأقصر,تجاري,3,1546.87,1883.69,0,4,0,0
EGY00044955,كريم خليل,المنوفية,سكني,18,288.74,240.87,0,3,2,0
EGY00044956,عائشة إبراهيم,المنوفية,سكني,11,811.27,567.67,6,0,2,0
EGY00044957,عائشة البدوي,أسوان,سكني,2,844.95,579.02,0,0,0,0
EGY00044958,سامي حسين,البحر الأحمر,سكني,12,387.48,347.12,0,6,0,0
EGY00044959,شريف الجمال,البحيرة,زراعي,120,850.81,436.89,0,5,0,0
EGY00044960,حسن فهمي,كفر الشيخ,سكني,39,256.24,97.89,11,3,3,1
EGY00044961,نور عثمان,أسيوط,سكني,53,408.66,330.74,10,5,0,0
EGY00044962,نور عباس,المنوفية,تجاري,8,1224.31,1564.89,4,0,0,0
EGY00044963,محمد فهمي,الإسكندرية,سكني,14,347.48,310.5,0,0,0,0
EGY00044964,وليد الشريف,مطروح,تجاري,28,2238.2,2771.62,1,0,3,0
EGY00044965,سارة إبراهيم,الإسكندرية,سكني,29,928.47,655.55,0,0,0,0
EGY00044966,حسن فؤاد,مطروح,سكني,7,574.94,426.38,0,0,3,0
EGY00044967,مريم صالح,الفيوم,تجاري,75,534.09,403.51,4,0,0,1
EGY00044968,إبراهيم المصري,قنا,صناعي,69,9014.86,8599.49,0,0,0,0
EGY00044969,رنا نصر,شمال سيناء,سكني,21,676.4,473.55,9,0,0,0
EGY00044970,محمد الشريف,الإسكندرية,حكومي,48,4563.24,3736.9,0,0,0,0
EGY00044971,رنا حسين,البحيرة,سكني,11,69.07,81.41,0,1,3,1
EGY00044972,إبراهيم فؤاد,المنوفية,حكومي,8,4312.15,3508.92,0,0,0,0
EGY00044973,كريم خليل,الجيزة,صناعي,98,1388.0,1374.81,0,0,0,0
EGY00044974,نور عبدالرحمن,الشرقية,سكني,102,842.58,624.05,0,0,0,0
EGY00044975,إبراهيم عباس,المنيا,سكني,10,381.77,158.77,0,0,0,1
EGY00044976,كريم حسين,القاهرة,سكني,35,442.17,316.97,0,0,0,0
EGY00044977,أحمد صالح,بورسعيد,سكني,13,174.16,168.05,0,0,0,0
EGY00044978,هشام عبدالرحمن,كفر الشيخ,سكني,120,417.88,329.53,0,0,0,0
EGY00044979,شريف صالح,شمال سيناء,سكني,39,411.91,306.14,0,0,0,0
EGY00044980,زينب السيد,أسوان,سكني,68,469.05,333.74,0,6,0,0
EGY00044981,زينب عثمان,شمال سيناء,تجاري,48,1503.15,1845.37,0,2,0,0
EGY00044982,كريم عثمان,المنيا,تجاري,11,2237.41,2746.91,0,0,0,0
EGY00044983,يوسف البدوي,المنيا,سكني,19,371.03,174.97,7,0,0,1
EGY00044984,طارق البدوي,الشرقية,سكني,10,812.84,593.56,0,0,0,0
EGY00044985,فاطمة نصر,السويس,سكني,41,136.96,82.83,0,3,0,1
EGY00044986,هشام حسن,قنا,تجاري,16,1960.54,2391.81,0,1,0,0
EGY00044987,عائشة البدوي,القليوبية,سكني,68,313.99,119.48,0,3,0,1
EGY00044988,خالد سالم,بورسعيد,سكني,120,673.2,462.67,5,2,0,0
EGY00044989,حسن الجمال,الأقصر,سكني,35,165.29,85.14,5,0,3,1
EGY00044990,سامي السيد,جنوب سيناء,سكني,44,538.41,436.31,0,0,3,0
EGY00044991,طارق نصر,أسيوط,زراعي,33,1274.74,651.05,0,0,2,0
EGY00044992,يوسف فهمي,القليوبية,سكني,24,761.74,528.55,0,0,0,0
EGY00044993,محمد محمد,القليوبية,صناعي,48,6677.73,6391.32,0,0,0,0
EGY00044994,سامي فهمي,البحر الأحمر,سكني,26,165.15,90.75,5,0,0,1
EGY00044995,عائشة خليل,الأقصر,سكني,5,369.98,210.74,0,5,4,1
EGY00044996,رنا الشريف,القليوبية,سكني,24,451.34,356.04,0,3,1,0
EGY00044997,ماجد محمد,سوهاج,سكني,15,321.91,150.66,0,0,0,1
EGY00044998,شريف أحمد,شمال سيناء,سكني,4,811.68,618.26,0,0,0,0
EGY00044999,حسن عباس,الجيزة,تجاري,14,1773.95,2192.83,0,6,0,0
EGY00045000,طارق نصر,الفيوم,سكني,2,227.15,129.2,0,0,3,1
EGY00045001,أحمد نصر,الدقهلية,سكني,69,123.11,162.38,4,0,0,0
EGY00045002,رنا فهمي,الإسكندرية,تجاري,15,962.49,1201.47,0,0,0,0
EGY00045003,طارق حسين,الشرقية,سكني,31,724.66,525.9,0,5,0,0
EGY00045004,نور فؤاد,القاهرة,تجاري,19,1622.48,1973.22,0,0,3,0
EGY00045005,شريف عبدالرحمن,الجيزة,سكني,2,445.68,373.26,0,2,0,0
EGY00045006,فاطمة البدوي,البحيرة,سكني,80,66.35,71.27,0,0,0,1
EGY00045007,هشام عباس,مطروح,سكني,46,838.49,642.98,0,0,3,0
EGY00045008,مريم حسن,الجيزة,سكني,109,224.23,98.87,0,0,3,1
EGY00045009,فاطمة فؤاد,البحر الأحمر,سكني,34,713.86,492.49,0,0,0,0
EGY00045010,أمل نصر,الفيوم,زراعي,112,534.65,168.64,0,5,0,1
EGY00045011,رنا إبراهيم,البحر الأحمر,سكني,16,114.14,95.04,0,1,0,1
EGY00045012,ماجد إبراهيم,سوهاج,صناعي,19,6316.71,6071.13,10,0,0,0
EGY00045013,طارق الجمال,السويس,سكني,79,932.52,684.4,9,0,0,0
EGY00045014,سامي عبدالرحمن,شمال سيناء,تجاري,4,2028.07,2519.39,0,0,0,0
EGY00045015,رامي حسن,أسيوط,سكني,1,939.93,684.27,11,1,0,0
EGY00045016,محمد سالم,الأقصر,سكني,17,520.4,363.42,0,0,0,0
EGY00045017,هشام سالم,المنيا,سكني,37,438.76,150.16,0,6,0,1
EGY00045018,محمد السيد,بورسعيد,سكني,34,356.46,307.82,0,0,0,0
EGY00045019,محمد حسين,بورسعيد,سكني,2,597.49,435.81,0,5,3,0
EGY00045020,يوسف محمد,جنوب سيناء,تجاري,16,1831.81,2281.93,0,0,0,0
EGY00045021,زينب عثمان,القليوبية,زراعي,1,1399.3,726.86,0,0,0,0
EGY00045022,عادل نصر,أسيوط,تجاري,13,31.07,74.65,3,0,0,1
EGY00045023,عائشة سالم,السويس,زراعي,5,230.71,163.24,0,0,1,0
EGY00045024,إبراهيم عبدالرحمن,أسيوط,زراعي,56,582.66,290.17,0,0,0,0
EGY00045025,رنا عباس,الجيزة,تجاري,51,568.33,761.75,4,0,0,0
EGY00045026,شريف سالم,الوادي الجديد,سكني,50,175.3,196.8,11,4,1,0
EGY00045027,نور صالح,القاهرة,صناعي,20,6469.24,6219.11,6,2,0,0
EGY00045028,سامي السيد,القليوبية,صناعي,57,1141.03,1158.96,8,0,4,0
EGY00045029,عائشة حسن,الفيوم,تجاري,37,1356.53,1685.93,10,0,0,0
EGY00045030,سارة السيد,الوادي الجديد,سكني,84,773.79,528.66,0,0,1,0
EGY00045031,عمر إبراهيم,الشرقية,سكني,6,369.22,260.01,0,2,0,0
EGY00045032,مريم إبراهيم,الدقهلية,سكني,14,452.33,353.23,0,6,0,0
EGY00045033,مريم فهمي,البحر الأحمر,سكني,93,251.96,239.07,0,0,1,0
EGY00045034,شريف سالم,الشرقية,سكني,103,450.02,325.37,0,1,0,0
EGY00045035,عمر صالح,شمال سيناء,سكني,8,460.82,371.59,2,2,0,0
EGY00045036,رامي عثمان,الشرقية,سكني,64,414.66,342.29,0,6,0,0
EGY00045037,يوسف فؤاد,الفيوم,سكني,8,261.23,172.15,0,0,0,1
EGY00045038,مصطفى حسن,بورسعيد,سكني,92,898.79,628.51,0,0,0,0
EGY00045039,وليد سالم,الإسماعيلية,سكني,32,446.21,374.69,0,6,4,0
EGY00045040,ماجد عبدالرحمن,البحيرة,سكني,4,493.22,365.61,11,4,0,0
EGY00045041,مصطفى عبدالرحمن,الإسكندرية,سكني,120,932.57,691.97,10,0,0,0
EGY00045042,عمر نصر,كفر الشيخ,سكني,11,125.16,103.88,9,1,2,1
EGY00045043,سارة المصري,السويس,تجاري,40,318.37,420.47,0,1,1,0
EGY00045044,أمل البدوي,دمياط,سكني,46,76.77,43.41,0,6,0,1
EGY00045045,إبراهيم نصر,البحيرة,سكني,29,795.11,583.13,0,0,0,0
EGY00045046,طارق المصري,الدقهلية,تجاري,47,1843.02,2267.68,0,0,0,0
EGY00045047,محمد أحمد,سوهاج,سكني,88,208.53,198.85,0,0,0,0
EGY00045048,هشام السيد,قنا,صناعي,70,8290.23,7926.14,0,2,0,0
EGY00045049,أمل الشريف,الوادي الجديد,سكني,91,380.81,283.8,7,1,0,0
EGY00045050,هشام البدوي,قنا,تجاري,37,1674.13,2104.18,0,0,0,0
EGY00045051,عمر علي,كفر الشيخ,صناعي,48,3172.33,1428.48,8,5,0,1
EGY00045052,كريم نصر,شمال سيناء,سكني,25,288.07,131.72,10,5,0,1
EGY00045053,فاطمة حسين,القاهرة,سكني,120,186.56,197.75,0,0,0,0
EGY00045054,طارق خليل,الإسكندرية,سكني,17,380.31,304.82,10,0,0,0
EGY00045055,زينب فؤاد,المنوفية,سكني,34,547.36,424.49,0,6,4,0
EGY00045056,إبراهيم الشريف,القاهرة,تجاري,27,886.29,1097.66,2,3,2,0
EGY00045057,ماجد حسن,القليوبية,سكني,11,433.6,179.29,0,4,0,1
EGY00045058,رامي الشريف,قنا,تجاري,1,418.3,600.85,11,0,0,0
EGY00045059,إبراهيم نصر,الجيزة,سكني,2,672.65,481.25,9,0,0,0
EGY00045060,علي سالم,البحيرة,سكني,16,199.42,160.32,0,0,4,0
EGY00045061,أمل علي,جنوب سيناء,سكني,30,60.11,35.47,6,0,0,1
EGY00045062,طارق عبدالرحمن,سوهاج,سكني,18,169.86,73.19,3,3,0,1
EGY00045063,هشام عثمان,أسيوط,تجاري,59,2104.73,2619.75,2,6,0,0
EGY00045064,عمر السيد,البحر الأحمر,سكني,42,576.25,436.38,11,1,4,0
EGY00045065,إبراهيم الشريف,الأقصر,سكني,10,142.23,136.93,0,0,0,0
EGY00045066,هدى المصري,بني سويف,سكني,23,338.0,202.97,1,1,0,1
EGY00045067,ماجد الجمال,بورسعيد,سكني,40,948.74,643.66,0,4,0,0
EGY00045068,أمل حسن,شمال سيناء,تجاري,42,1648.17,2076.8,0,3,0,0
EGY00045069,رامي البدوي,الجيزة,تجاري,16,1019.57,1261.73,11,1,3,0
EGY00045070,خالد السيد,بني سويف,سكني,44,633.67,459.11,0,0,0,0
EGY00045071,مصطفى خليل,أسيوط,تجاري,4,2246.37,2717.93,0,0,0,0
EGY00045072,دينا عثمان,القاهرة,حكومي,85,4709.76,3795.01,2,1,0,0
EGY00045073,هدى نصر,قنا,سكني,61,334.09,182.71,8,3,0,1
EGY00045074,سامي فهمي,سوهاج,سكني,68,925.4,678.5,10,6,0,0
EGY00045075,أمل عثمان,أسيوط,سكني,5,91.69,59.73,10,0,0,1
EGY00045076,مريم فؤاد,مطروح,سكني,73,346.54,156.48,10,0,0,1
EGY00045077,يوسف عثمان,أسيوط,تجاري,47,708.4,898.85,10,0,3,0
EGY00045078,محمود حسن,المنوفية,زراعي,59,770.31,444.38,5,0,0,0
EGY00045079,أمل عثمان,الدقهلية,سكني,8,559.24,417.15,0,0,0,0
EGY00045080,أحمد صالح,الإسماعيلية,سكني,57,900.77,635.45,0,6,3,0
EGY00045081,محمد علي,الفيوم,سكني,45,778.98,545.18,0,0,0,0
EGY00045082,رنا نصر,أسيوط,سكني,15,117.25,80.28,2,0,0,1
EGY00045083,يوسف أحمد,بني سويف,تجاري,120,703.15,906.55,0,3,0,0
EGY00045084,حسن عثمان,الفيوم,تجاري,74,936.4,825.16,0,0,0,1
EGY00045085,نور حسن,أسوان,سكني,80,985.81,696.18,3,1,0,0
EGY00045086,زينب علي,السويس,تجاري,15,2160.55,2664.83,0,0,0,0
EGY00045087,زينب نصر,أسوان,صناعي,34,3729.88,3615.37,0,0,0,0
EGY00045088,محمد السيد,الدقهلية,زراعي,120,1129.18,531.1,0,0,0,0
EGY00045089,زينب حسين,جنوب سيناء,تجاري,24,477.31,610.79,0,0,0,0
EGY00045090,محمود عثمان,دمياط,سكني,68,969.47,721.52,0,3,0,0
EGY00045091,حسن عباس,المنوفية,تجاري,84,1814.49,2215.23,1,1,0,0
EGY00045092,علي الجمال,البحيرة,سكني,3,937.1,701.05,0,3,0,0
EGY00045093,ماجد عثمان,القليوبية,تجاري,4,259.55,409.28,9,0,0,0
EGY00045094,أمل إبراهيم,الفيوم,صناعي,15,600.82,634.88,0,0,0,0
EGY00045095,دينا صالح,دمياط,سكني,31,935.25,698.68,0,0,0,0
EGY00045096,كريم عثمان,الغربية,تجاري,40,2113.86,2620.67,10,5,0,0
EGY00045097,فاطمة أحمد,الغربية,زراعي,13,895.22,498.0,3,0,0,0
EGY00045098,إبراهيم حسين,أسيوط,سكني,1,86.83,52.0,0,0,0,1
EGY00045099,طارق خليل,دمياط,تجاري,81,664.47,881.87,0,0,0,0
EGY00045100,ماجد البدوي,المنيا,تجاري,40,922.16,684.81,0,0,0,1
EGY00045101,عائشة علي,الدقهلية,تجاري,17,822.97,1008.68,10,0,0,0
EGY00045102,عادل فهمي,قنا,سكني,23,152.45,190.17,0,0,0,0
EGY00045103,عائشة المصري,أسيوط,سكني,22,378.44,342.61,0,0,0,0
EGY00045104,طارق نصر,أسوان,حكومي,52,1749.2,976.8,0,3,4,1
EGY00045105,رنا خليل,المنوفية,سكني,43,513.38,206.29,0,0,0,1
EGY00045106,حسن عثمان,جنوب سيناء,سكني,18,203.97,218.67,5,0,0,0
EGY00045107,طارق عبدالرحمن,المنوفية,سكني,37,666.74,479.45,3,0,0,0
EGY00045108,أمل إبراهيم,شمال سيناء,سكني,16,407.88,344.07,0,2,0,0
EGY00045109,ماجد البدوي,دمياط,سكني,13,330.1,166.29,0,5,4,1
EGY00045110,سامي حسن,الدقهلية,سكني,9,280.12,138.05,0,4,2,1
EGY00045111,فاطمة عثمان,الجيزة,سكني,42,884.97,653.64,1,0,0,0
EGY00045112,عادل حسن,البحيرة,سكني,8,511.47,360.18,0,4,2,0
EGY00045113,هشام صالح,بورسعيد,تجاري,46,971.61,1201.48,0,6,0,0
EGY00045114,مريم أحمد,الأقصر,سكني,40,235.32,180.76,0,6,0,0
EGY00045115,خالد المصري,الوادي الجديد,سكني,30,207.9,197.1,0,0,0,0
EGY00045116,سارة حسن,القاهرة,سكني,6,906.12,634.6,8,0,0,0
EGY00045117,دينا أحمد,أسيوط,زراعي,120,1346.15,643.35,0,0,0,0
EGY00045118,هشام فهمي,المنوفية,حكومي,13,5120.59,4142.65,0,2,3,0
EGY00045119,محمد عبدالرحمن,البحر الأحمر,صناعي,59,996.6,1003.61,0,4,0,0
EGY00045120,عبدالله علي,الوادي الجديد,تجاري,1,1060.04,1300.6,0,2,3,0
EGY00045121,سامي أحمد,سوهاج,سكني,11,259.31,196.54,0,0,0,0
EGY00045122,سامي عبدالرحمن,مطروح,تجاري,61,1572.82,1974.47,0,0,0,0
EGY00045123,مصطفى علي,الوادي الجديد,تجاري,18,1888.0,2303.13,0,0,0,0
EGY00045124,سامي البدوي,المنيا,تجاري,102,1982.18,2402.46,10,5,0,0
EGY00045125,هدى عثمان,بني سويف,صناعي,1,8772.52,8363.89,0,0,0,0
EGY00045126,محمود سالم,شمال سيناء,سكني,43,198.5,187.85,3,0,4,0
EGY00045127,مصطفى سالم,المنيا,تجاري,4,436.59,372.94,0,3,0,1
EGY00045128,أمل فؤاد,الأقصر,تجاري,12,1350.97,1678.97,9,0,0,0
EGY00045129,كريم علي,الإسكندرية,تجاري,4,211.14,352.47,0,0,0,0
EGY00045130,طارق خليل,الأقصر,سكني,43,82.93,62.25,0,0,0,1
EGY00045131,ماجد نصر,أسوان,سكني,23,753.77,532.57,6,5,0,0
EGY00045132,فاطمة عبدالرحمن,جنوب سيناء,تجاري,44,2396.52,2921.02,5,0,0,0
EGY00045133,دينا خليل,القليوبية,تجاري,31,535.45,344.03,6,1,0,1
EGY00045134,وليد نصر,القليوبية,زراعي,21,1034.14,556.67,0,0,0,0
EGY00045135,زينب علي,مطروح,تجاري,29,1173.89,727.69,0,0,1,1
EGY00045136,خالد البدوي,المنوفية,سكني,23,221.38,176.24,0,0,4,0
EGY00045137,دينا خليل,دمياط,تجاري,2,1382.78,1689.9,0,4,0,0
EGY00045138,عمر محمد,قنا,سكني,23,383.78,181.75,0,2,0,1
EGY00045139,هدى الشريف,الإسكندرية,سكني,49,234.33,185.84,0,0,0,0
EGY00045140,ماجد أحمد,أسيوط,سكني,22,279.72,149.07,0,3,0,1
EGY00045141,هشام عثمان,البحيرة,تجاري,50,560.88,457.32,0,0,0,1
EGY00045142,طارق إبراهيم,أسيوط,تجاري,29,2307.87,2840.74,0,1,0,0
EGY00045143,مصطفى الشريف,الإسماعيلية,سكني,21,425.34,352.35,0,6,0,0
EGY00045144,سارة محمد,الإسكندرية,تجاري,17,640.48,846.69,0,0,0,0
EGY00045145,عمر فهمي,القليوبية,تجاري,34,1287.75,1641.95,0,4,0,0
EGY00045146,أمل عباس,الجيزة,سكني,110,855.95,623.95,2,0,2,0
EGY00045147,نور إبراهيم,الوادي الجديد,سكني,7,736.44,499.26,0,0,0,0
EGY00045148,رنا سالم,دمياط,سكني,4,210.17,193.29,0,0,0,0
EGY00045149,نور عثمان,الدقهلية,سكني,31,296.92,272.06,0,0,0,0
EGY00045150,إبراهيم فؤاد,قنا,سكني,20,56.17,53.38,0,3,0,1
EGY00045151,علي سالم,الغربية,تجاري,10,2380.33,2879.28,0,0,0,0
EGY00045152,دينا فهمي,المنوفية,سكني,56,148.94,133.06,0,4,0,0
EGY00045153,حسن المصري,قنا,سكني,20,161.01,192.13,0,0,0,0
EGY00045154,شريف علي,سوهاج,سكني,30,365.33,161.27,0,0,4,1
EGY00045155,خالد حسن,الأقصر,تجاري,23,2001.16,2431.32,0,1,2,0
EGY00045156,عمر صالح,الفيوم,تجاري,120,1402.89,1736.65,0,4,0,0
EGY00045157,حسن البدوي,الشرقية,سكني,27,307.01,158.45,11,6,0,1
EGY00045158,هشام السيد,الدقهلية,سكني,32,294.91,284.76,5,0,0,0
EGY00045159,يوسف نصر,القليوبية,حكومي,43,3839.69,3152.59,0,2,0,0
EGY00045160,هشام الشريف,أسيوط,سكني,11,266.9,106.86,0,0,3,1
EGY00045161,سامي عباس,البحيرة,تجاري,8,909.02,740.72,0,6,0,1
EGY00045162,يوسف عباس,المنوفية,زراعي,2,576.63,148.53,3,0,0,1
EGY00045163,كريم البدوي,مطروح,سكني,111,194.84,91.38,11,5,0,1
EGY00045164,عمر الجمال,المنيا,سكني,74,212.76,75.52,0,0,0,1
EGY00045165,مصطفى عبدالرحمن,المنوفية,سكني,34,270.57,126.08,0,0,4,1
EGY00045166,سامي عثمان,بني سويف,سكني,41,182.77,104.05,4,0,0,1
EGY00045167,دينا الشريف,البحر الأحمر,سكني,21,165.79,158.68,0,0,0,0
EGY00045168,رامي البدوي,جنوب سيناء,سكني,28,255.28,262.11,0,0,0,0
EGY00045169,أحمد عباس,أسوان,سكني,15,94.0,65.89,10,0,0,1
EGY00045170,سارة علي,الإسكندرية,سكني,3,216.19,100.64,0,0,0,1
EGY00045171,وليد الجمال,مطروح,تجاري,27,252.76,338.77,4,2,4,0
